sku,jul,sep,grainger_cat,GC,ag,zg,az,ag_jul,zg_jul,az_jul,grainger,zoro,is_jul,is_sep
sku5291,"2 Marketplace","2 Marketplace",Electrical,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5292,"2 Marketplace","2 Marketplace","Safety & Security",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5293,"1 Unavailable","1 Unavailable","Safety & Security",Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5294,"1 Unavailable","1 Unavailable","Power Transmission",Other,"2 Grainger Only","3 Grainger Better","2 Zoro Only","2 Grainger Only","3 Grainger Better","2 Zoro Only",1,1,"1 None","1 None"
sku5295,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5296,"1 Unavailable","1 Unavailable","Safety & Security",Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5297,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5298,"1 Unavailable","1 Unavailable","Power Transmission",Other,"2 Grainger Only","3 Grainger Better","2 Zoro Only","2 Grainger Only","3 Grainger Better","2 Zoro Only",1,1,"1 None","1 None"
sku5299,"1 Unavailable","2 Marketplace",Electrical,Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku53,"1 Unavailable","1 Unavailable","Safety & Security",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","3 Grainger"
sku530,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku5300,"1 Unavailable","1 Unavailable","Safety & Security",Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5301,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5302,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5303,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5304,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5305,"1 Unavailable","1 Unavailable","Hand Tools",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5306,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5307,"1 Unavailable","1 Unavailable","Safety & Security",Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5308,"1 Unavailable","2 Marketplace",Electrical,Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5309,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku531,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5310,"1 Unavailable","1 Unavailable","Hand Tools",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5311,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5312,"1 Unavailable","1 Unavailable","Power Transmission",Other,"2 Grainger Only","4 Same","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5313,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5314,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku5315,"1 Unavailable","1 Unavailable","Hand Tools",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5316,"4 SSA","4 SSA","Hand Tools",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"4 Both","4 Both"
sku5317,"2 Marketplace","2 Marketplace","Power Tools",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5318,"1 Unavailable","1 Unavailable",Other,Other,"1 Neither","1 Neither","1 Neither","2 Grainger Only","5 Zoro Better","2 Zoro Only",0,0,"1 None","3 Grainger"
sku5319,"2 Marketplace","2 Marketplace","Safety & Security",Other,"6 Amazon Only","1 Neither","6 Amazon Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,0,"1 None","1 None"
sku532,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku5320,"2 Marketplace","2 Marketplace","Material Handling",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku5321,"2 Marketplace","1 Unavailable","Material Handling",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5322,"4 SSA","4 SSA","Pumps, Plumbing & Test",Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","5 Amazon Better","4 Same","5 Amazon Better",1,0,"1 None","3 Grainger"
sku5323,"4 SSA","4 SSA",Metalworking,Other,"6 Amazon Only","1 Neither","6 Amazon Only","3 Grainger Better","3 Grainger Better","3 Zoro Better",0,0,"3 Grainger","1 None"
sku5324,"2 Marketplace","2 Marketplace",Lighting,"Grainger Choice","5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku5325,"2 Marketplace","4 SSA","Safety & Security",Other,"4 Same","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5326,"2 Marketplace","2 Marketplace","Pumps, Plumbing & Test",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5327,"4 SSA","4 SSA",Metalworking,Other,"6 Amazon Only","1 Neither","6 Amazon Only","3 Grainger Better","3 Grainger Better","5 Amazon Better",0,0,"4 Both","1 None"
sku5328,"2 Marketplace","2 Marketplace",HVAC,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5329,"2 Marketplace","2 Marketplace",Metalworking,Other,"3 Grainger Better","2 Grainger Only","6 Amazon Only","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,0,"1 None","1 None"
sku533,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test","Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku5330,"2 Marketplace","2 Marketplace",HVAC,Other,"3 Grainger Better","3 Grainger Better","5 Amazon Better","3 Grainger Better","3 Grainger Better","5 Amazon Better",1,1,"1 None","3 Grainger"
sku5331,"2 Marketplace","1 Unavailable",HVAC,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","4 Both"
sku5332,"2 Marketplace","2 Marketplace",Other,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5333,"2 Marketplace","1 Unavailable","Hand Tools",Other,"1 Neither","6 Zoro Only","2 Zoro Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku5334,"2 Marketplace","2 Marketplace","Pumps, Plumbing & Test",Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku5335,"4 SSA","4 SSA",HVAC,Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","6 Amazon Only","6 Zoro Only","5 Amazon Better",0,1,"1 None","1 None"
sku5336,"2 Marketplace","2 Marketplace","Material Handling",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5337,"1 Unavailable","1 Unavailable","Power Transmission",Other,"2 Grainger Only","2 Grainger Only","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",1,0,"1 None","1 None"
sku5338,"2 Marketplace","2 Marketplace","Hand Tools",Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku5339,"2 Marketplace","2 Marketplace","Cleaning & Maintenance",Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","6 Amazon Only","6 Zoro Only","5 Amazon Better",0,1,"1 None","1 None"
sku534,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku5340,"2 Marketplace","2 Marketplace",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","3 Grainger"
sku5341,"2 Marketplace","2 Marketplace",Electrical,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5342,"4 SSA","4 SSA",Electrical,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku5343,"4 SSA","4 SSA",Electrical,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku5344,"2 Marketplace","2 Marketplace","Material Handling",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku5345,"2 Marketplace","2 Marketplace",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","3 Grainger"
sku5346,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5347,"2 Marketplace","2 Marketplace",Electrical,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5348,"3 FBA","4 SSA",Electrical,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","4 Both"
sku5349,"2 Marketplace","2 Marketplace",Lighting,Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,0,"1 None","1 None"
sku535,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5350,"2 Marketplace","2 Marketplace",Motors,Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,0,"1 None","3 Grainger"
sku5351,"2 Marketplace","2 Marketplace",Electrical,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5352,"4 SSA","4 SSA","Material Handling",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5353,"2 Marketplace","2 Marketplace",HVAC,Other,"3 Grainger Better","3 Grainger Better","3 Zoro Better","3 Grainger Better","3 Grainger Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5354,"4 SSA","4 SSA","Material Handling",Other,"5 Amazon Better","3 Grainger Better","5 Amazon Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","3 Grainger"
sku5355,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5356,"2 Marketplace","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5357,"2 Marketplace","4 SSA","Material Handling","Grainger Choice","3 Grainger Better","3 Grainger Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5358,"4 SSA","4 SSA",Metalworking,Other,"6 Amazon Only","1 Neither","6 Amazon Only","3 Grainger Better","3 Grainger Better","5 Amazon Better",0,0,"4 Both","1 None"
sku5359,"1 Unavailable","1 Unavailable",Other,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku536,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5360,"2 Marketplace","2 Marketplace",Motors,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5361,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5362,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","3 Grainger"
sku5363,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5364,"2 Marketplace","2 Marketplace",Electrical,Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku5365,"2 Marketplace","1 Unavailable","Cleaning & Maintenance",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku5366,"2 Marketplace","2 Marketplace",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","3 Grainger"
sku5367,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5368,"2 Marketplace","2 Marketplace",Electrical,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","4 Same","3 Zoro Better",1,1,"1 None","3 Grainger"
sku5369,"1 Unavailable","1 Unavailable","Power Tools",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku537,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku5370,"2 Marketplace","2 Marketplace",Motors,Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","4 Both"
sku5371,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku5372,"2 Marketplace","2 Marketplace","Material Handling",Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",1,0,"1 None","1 None"
sku5373,"2 Marketplace","4 SSA","Pumps, Plumbing & Test",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","4 Both"
sku5374,"2 Marketplace","2 Marketplace","Material Handling",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5375,"4 SSA","4 SSA","Material Handling",Other,"5 Amazon Better","5 Zoro Better","4 Same","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5376,"4 SSA","4 SSA","Material Handling",Other,"3 Grainger Better","3 Grainger Better","5 Amazon Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","3 Grainger"
sku5377,"2 Marketplace","4 SSA",Metalworking,Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","3 Grainger Better","3 Grainger Better","3 Zoro Better",0,1,"4 Both","1 None"
sku5378,"2 Marketplace","2 Marketplace","Safety & Security",Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku5379,"2 Marketplace","2 Marketplace",HVAC,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku538,"1 Unavailable","1 Unavailable",Metalworking,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku5380,"4 SSA","4 SSA","Pumps, Plumbing & Test",Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5381,"2 Marketplace","2 Marketplace","Pumps, Plumbing & Test",Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku5382,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","2 Grainger Only","1 Neither","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,0,"1 None","1 None"
sku5383,"2 Marketplace","2 Marketplace",Other,Other,"6 Amazon Only","1 Neither","6 Amazon Only","5 Amazon Better","5 Zoro Better","5 Amazon Better",0,0,"1 None","3 Grainger"
sku5384,"2 Marketplace","2 Marketplace","Pumps, Plumbing & Test",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku5385,"2 Marketplace","2 Marketplace",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","3 Grainger"
sku5386,"2 Marketplace","4 SSA","Hand Tools",Other,"5 Amazon Better","3 Grainger Better","5 Amazon Better","3 Grainger Better","3 Grainger Better","3 Zoro Better",1,1,"1 None","1 None"
sku5387,"2 Marketplace","2 Marketplace","Pumps, Plumbing & Test",Other,"3 Grainger Better","3 Grainger Better","3 Zoro Better","3 Grainger Better","3 Grainger Better","3 Zoro Better",1,1,"1 None","1 None"
sku5388,"2 Marketplace","2 Marketplace",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku5389,"2 Marketplace","2 Marketplace",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku539,"1 Unavailable","1 Unavailable",HVAC,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku5390,"2 Marketplace","4 SSA","Material Handling",Other,"3 Grainger Better","3 Grainger Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku5391,"4 SSA","4 SSA",Metalworking,Other,"6 Amazon Only","1 Neither","6 Amazon Only","3 Grainger Better","3 Grainger Better","5 Amazon Better",0,0,"4 Both","1 None"
sku5392,"2 Marketplace","2 Marketplace",Other,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
